gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
PPM1M,325.40935066441045,0.32576315223791846,0.07243769071214921,5.765710804737827e-7,7.730323375241087e-6
C4orf3,1463.07037247848,0.4093188633067447,0.10358433416945899,1.2612473873709648e-6,1.53634949222634e-5
SAP30,571.2361417507028,0.5684678438631464,0.19444106494853858,2.322974831602889e-5,1.8099204565435754e-4
MAD2L1,1758.0305751722371,-0.31545051785791883,0.10218195632893379,1.6998557659276653e-4,9.700308691740816e-4
NAA15,2795.6569784223943,-0.3795945530348155,0.04736337321853006,3.377118674270454e-17,7.0114943299044515e-15
HHIP,175.04362844892395,-1.1605903990990274,0.16985950404983932,2.5521766676107296e-13,2.058950296761616e-11
ABCE1,3310.793811029604,-0.32990033638120947,0.05336742050874666,5.4632264056151907e-11,2.3587104096169806e-9
ANKRD33B,133.22609723580905,-0.6400609414444776,0.24569295163122645,6.598777568311018e-5,4.3618967669946287e-4
F2RL1,1396.7486526844332,-0.46155595103592956,0.12179903481312847,1.2025711913381838e-6,1.4674070941497387e-5
ESM1,23.30795067975183,-2.5775346752883213,0.9110351320932536,1.4850875763983696e-6,1.7753146827766455e-5
RHOBTB3,1831.775944150545,-0.34856326306753993,0.05167103875952137,9.18413777363e-13,6.355963582750409e-11
ERAP1,2025.5743488446087,0.3022432070217568,0.061174590949710235,1.0276601671549766e-7,1.7543538379557389e-6
TLR3,171.22022965403,0.32009949746595,0.15602795298320263,0.002582035748939594,0.00944872491019419
GRIK2,602.7416921139991,0.3921611199267865,0.1502205933818353,2.2307535984981256e-4,0.0012206891202944394
FABP7,3852.8045391195064,0.635885622316982,0.4904057906322778,0.0018214224984422686,0.007082027770037992
CREBRF,317.41308533840845,0.5483754872967217,0.1568552737692557,2.5405431101592926e-6,2.7739665606518866e-5
DCBLD1,1058.0050075934653,-0.3077986074493514,0.07843181124224684,9.493351496928129e-6,8.455970752910494e-5
SAMD3,66.50511701412934,-0.3975827610550493,0.17118356192624767,4.94315449413552e-4,0.002380199698097042
GPR85,31.600559195895105,-1.0035721587088076,0.47785120863710795,1.3741421063895383e-4,8.124010995815536e-4
SLC29A4,226.2127625780908,0.661458823434372,0.1966295682799972,4.789726200758529e-6,4.7587160100147024e-5
STEAP1,286.25142220279815,-0.8576321688648283,0.3095284972532917,3.720459364701621e-5,2.6798696587172186e-4
ZNF704,1452.8787554342234,0.41458877988490733,0.1226440700998044,1.1643524206189334e-5,1.008486348116448e-4
SHH,138.10745531045305,0.48221727194451314,0.19369572435722937,1.4591198119021667e-4,8.551205273737979e-4
FNDC1,21.524528557154635,0.5540667198963941,0.3926818934049689,0.002122589973312429,0.008057737360372378
DLC1,441.71038188945374,-0.6253970685184459,0.25322943070396287,1.0289761452915995e-4,6.356400947670064e-4
C7orf57,214.840098041704,0.4441358887106876,0.25624476285412284,0.0017120129977220087,0.006730771234151857
TNFRSF11B,77.93414521209881,0.7608736316847571,0.3298744407633433,1.4044425971292745e-4,8.271973544543636e-4
SBSPON,43.01774854296274,0.4069406968233387,0.22333918657720112,0.0017649670640549377,0.006898617112493801
PHKG1,27.290557801467497,0.8666686176635883,0.3557631841111785,8.63185131503867e-5,5.495549294978521e-4
EN2,47.988359842558,0.47996387911437427,0.19188581203546076,1.4221495768414652e-4,8.36579488576992e-4
ORC5,493.83157871177315,-0.3010845920571383,0.0646578192245759,4.236278454620739e-7,5.986764686920479e-6
GPR146,21.61168191444396,1.0338969528192803,0.583056841152525,2.3572473977699903e-4,0.0012829459815619398
MICALL2,887.9567308477433,0.48788655801274067,0.1129457076193668,8.130672621802456e-8,1.4312822453192902e-6
CTHRC1,1418.8637136780699,0.8132940059384912,0.09952843778118953,2.3610335132169172e-17,5.128164790707144e-15
TP53INP1,403.0120967935471,0.3821726828319394,0.11217539372921517,1.7603136562159883e-5,1.4291034041666084e-4
FAM219A,1522.283403499184,0.3771266975684602,0.10996117165276251,1.7657196822983354e-5,1.4326684180855114e-4
ABCA1,4110.934429076084,1.644320361587796,0.1319473127324961,7.45634181470179e-38,2.1053726747991972e-34
NFIL3,255.42774591816791,0.5177865189433206,0.1761880117284543,2.506734495902247e-5,1.925466681890529e-4
FXN,314.0674518712154,-0.3127478197547999,0.0948785455647977,8.956739838583283e-5,5.671854226958853e-4
MAMDC2,366.47859689685856,-0.9971707596942899,0.2084180258093586,4.583819136980791e-8,8.582806177174377e-7
TMC1,52.67820865177415,0.8235008883147555,0.29451023456578307,3.550479323377204e-5,2.5742193985516546e-4
RASEF,424.9336711539733,0.6351395783197034,0.3416473572056033,5.761534673446712e-4,0.0027113782173240233
CARD19,324.8690182054653,0.3207210506084264,0.09591239312815229,6.60782223970697e-5,4.3654297791381844e-4
ATP7A,740.0301984187963,0.44885015013731244,0.09731975144733322,3.070998566599865e-8,6.08083559091962e-7
INTS6L,210.7474870040722,0.3013145708275503,0.09754359210128076,2.1548115793601556e-4,0.001185566246196675
SLC16A9,134.0376650248327,-0.31560886641612584,0.14398190384123186,0.001993774196754924,0.007657264447711103
SKA3,815.8603089122712,-0.6851995579827651,0.08148375198958639,6.426874665851462e-19,1.972491663749803e-16
DDIAS,587.3698427249979,-0.30795396728542423,0.0859827298972085,3.551904935811463e-5,2.5742193985516546e-4
DEPP1,99.2652588410601,2.651929636376414,0.4226916215670759,1.6560400261897179e-12,1.0724758298048824e-10
TMEM63C,151.8547339409009,0.6055201620961965,0.27859602285523005,2.623340806579606e-4,0.0014039547197608369
DACT1,105.75254780910755,0.8017275250163686,0.21994637027586444,2.535815619411759e-6,2.770947748827803e-5
COMTD1,39.81455754589305,0.5723001863496977,0.2903781121424241,5.113922000236335e-4,0.002451556903203279
FRMD7,8.549587861162179,1.9142651095728342,0.6553299459631805,4.932082526278162e-6,4.872718062001056e-5
DDX21,6491.822276500604,-0.30797642283049403,0.043416900521560775,1.723700898370976e-13,1.46597646284346e-11
BMS1,2469.474517054807,-0.31565432295274154,0.04418229266666484,1.0468502651628633e-13,9.413650983165163e-12
ARHGAP42,880.2931197689413,0.386814271916349,0.13346112384290182,9.608341659225381e-5,6.00223750198867e-4
CPSF2,3078.4532772304356,-0.31218230393738355,0.049386646638499856,3.107649179527429e-11,1.4432168130450081e-9
IFI27L1,134.5119794938164,0.32942330904040357,0.09022525513001067,1.8611600703090696e-5,1.4954956102802188e-4
IFI27,369.12529292460215,0.5705194616716679,0.15543149995909053,1.196963898427108e-6,1.4630940535059663e-5
ABTB2,345.489607910159,0.6046416127809862,0.16894751183803436,1.8223948537644637e-6,2.1071720348441194e-5
HTRA1,5649.768958335156,0.46489430480118854,0.07854038263774804,1.5546192428015376e-11,7.761755939448305e-10
TCP11L2,123.13448289641777,0.9397220551538852,0.17595939205845154,3.591579848895741e-9,9.219258964856376e-8
GPT2,806.8881653290937,0.43646808105025164,0.16563141380246738,1.268026316295262e-4,7.608157897771573e-4
SPINT1,263.14223180174486,0.8231405155663377,0.22605067058069817,2.686011279479766e-6,2.896952425034021e-5
CKB,1339.9060383524015,0.4176649964356943,0.12050883451449566,8.015976056919284e-6,7.3391407244868e-5
NOLC1,3789.6504863152973,-0.33129616826831515,0.045503435377849996,2.8957691699128214e-14,2.8790471225936063e-12
CCT2,4235.640121470517,-0.3435930004904138,0.05417374000678598,1.4921814387787042e-11,7.577919982977607e-10
PCBD1,411.39273755471913,-0.32322115637517035,0.06860458812060927,2.201146043535014e-7,3.357249165707346e-6
C2,109.90812128389797,1.389217365037699,0.23007744998017268,1.5558697626178428e-11,7.761755939448305e-10
TPP1,3280.9668878661205,0.7036639399981641,0.13087851022497196,7.764613699127028e-10,2.3625175906093833e-8
IFTAP,100.37266144941239,-0.33673116323954394,0.10668617297469019,9.350763412578157e-5,5.869901194254265e-4
GARRE1,743.7234450534031,0.32913661049509896,0.0676041521727395,9.102427456440687e-8,1.577399362283336e-6
TUB,208.3426262760628,0.4823626599391138,0.15579893014004617,1.6794153943884016e-05,1.3752892423419638e-4
CRABP1,38.816106009184686,0.6842503419297256,0.39696930454419777,6.876472986398339e-4,0.003137751959339746
CDYL2,145.09930404824647,-0.44602473757401057,0.2774433672505954,0.0023118939948721753,0.0086442141261521
CENPN,1141.3952512550711,-0.32866959166613785,0.08027561767653127,3.2249581481386494e-6,3.4028370056368795e-5
PRKCB,157.6611337093899,0.33834522016273993,0.12107990292098929,2.8266025893024905e-4,0.001492370058181472
TMEM135,717.2560130706108,0.4078399504560021,0.0795441040599285,4.568231974118497e-9,1.1334674694306668e-7
CENPV,374.1126511856021,-0.49832484263080135,0.062478634342889465,3.44762493704926e-18,8.691708725225259e-16
NNMT,811.8768391362703,0.8325812892167785,0.12620385166196232,2.2329462550163758e-12,1.3887548558731802e-10
SLFN5,577.7698231657617,-0.34559154939100506,0.18319593020979694,0.002719526138397957,0.009854792100077607
SAAL1,569.1491436392266,-0.362786986640334,0.07278216468955173,2.551476256209913e-8,5.133325214853381e-7
YPEL4,29.11072781819741,1.226536424779883,0.3802354433290441,6.586637565158398e-6,6.211766809946978e-5
PCLAF,1150.3787009052508,-0.30961936759371306,0.1003961105037167,1.8994834937462315e-4,0.001062476543768197
LDHD,12.500279898391291,0.7301734977602355,0.4029357377288312,4.957791904292358e-4,0.0023864338937879133
ANPEP,2810.4992543321,-0.8865606676472361,0.1948116373956472,1.1061432878729739e-7,1.8680060930850054e-6
C18orf54,855.5458920859796,-0.3750396266468837,0.08968676607329334,8.8979579408832e-7,1.12463178343231e-5
NAB2,749.8607170002147,0.44779993926720807,0.08369673029173487,6.110691413231831e-10,1.9213973579511577e-8
C15orf48,43.779963341602276,1.0729136805218036,0.5587921626523783,1.6516794545151192e-4,9.498334231708535e-4
NYAP1,147.8395983558935,0.7657663210812733,0.1581145303032313,1.8335595993333093e-8,3.8636111079683076e-7
SAMD14,100.1884367582548,0.3635660027167766,0.16406980182504202,9.812457990380282e-4,0.004227411715233104
CERCAM,908.9102406143684,0.3185007133627698,0.05321836472517162,2.287994822930216e-10,8.157048209628482e-9
PRRX2,32.52350107957315,0.7669353861172965,0.28195478866616314,4.492537705994324e-5,3.1274974030191257e-4
GPRC5B,4083.786768158373,0.7085574335068477,0.15491393578809384,4.1265466893897363e-8,7.840994099704482e-7
TEPSIN,187.04035669898272,0.35454481079398376,0.10048047368616053,1.841619686437092e-5,1.4814807255338384e-4
FN3K,264.80005010476225,0.7317305322398888,0.10874191236003998,3.711589961216823e-13,2.8791333556296212e-11
PRRT2,216.49509157259538,1.0231988588159138,0.24382399246932232,4.5013316255037035e-7,6.298295330907958e-6
VKORC1,511.19395139169865,0.46064101282835856,0.1521430394683837,2.5749188226883238e-5,1.9682027037744317e-4
MVD,698.0418085805069,-0.46211837397127037,0.08494741185575976,2.886263723421151e-10,1.0011860257311994e-8
DHRS13,160.39097741076037,0.43354492864173616,0.16426601236265148,1.2860786219100423e-4,7.693583891578804e-4
TUBA1C,15542.867371545646,-0.3412529078542739,0.055284329804328645,4.6146588403731184e-11,2.0423120222065105e-9
AXL,6566.494907993362,-0.570378352202161,0.18792167498173445,1.5319137026659676e-5,1.2746921614393653e-4
NFKBID,39.704058439255334,0.37399049777025756,0.1888698368573977,0.0015957708707401372,0.0063498007759608946
LENG8,1735.53073307689,0.48014465069948353,0.19078536777002683,1.349740289465082e-4,8.003205966681237e-4
CDC42EP5,19.29623265695105,0.9851602295922839,0.4063073116449885,7.151125680334314e-5,4.687074853990708e-4
KIFC2,555.5731988153484,0.6746961740023912,0.0952517980894219,1.4418627606336075e-14,1.5539098056965856e-12
HSD11B1L,95.27884767266345,0.4244029090296209,0.14040281143258762,3.815538327777075e-5,2.733017255786745e-4
ANGPTL4,200.62915840489734,2.782026141921505,0.5781808749303495,2.4826750110447525e-9,6.701798433256179e-8
FAM234A,1255.0358493947504,0.3556452294487612,0.09741847612013553,1.1396889690175357e-5,9.907049125469343e-5
RAB26,41.23631808831695,0.6999108752996045,0.20769595113525927,5.139852550454512e-6,5.053093122988051e-5
CASKIN1,98.9414697531353,0.8897148171804649,0.4273391890724326,1.8548986915316778e-4,0.0010412508837790945
VWCE,15.73902496177375,0.9939676515282815,0.44729081156665473,1.0911639505665353e-4,6.686220770007963e-4
FTH1,35990.54396918676,0.3519728780417552,0.13491731205682672,3.917116662565333e-4,0.001965239980174036
SLC3A2,2478.310980157167,0.34693843470137053,0.07870453961905587,5.728933289629537e-7,7.68831560674808e-6
ATG16L2,122.14536020929998,0.4835299479786607,0.1506655442321148,1.076362711796012e-5,9.421009773797951e-5
TRANK1,592.8344849293676,0.4923942696772287,0.2161561577560207,2.7388444582224865e-4,0.0014563844090841832
TTC21A,54.941010194557556,0.44194940841895475,0.19096761573104065,3.3646798813613207e-4,0.0017248565927762936
ENTPD3,44.30141590684221,0.7394194405800569,0.3225366920989754,1.5039672248720736e-4,8.788497218850966e-4
LTBP3,1136.3538577750014,0.9184151992769884,0.11559933437565598,1.8883502537342127e-16,3.212015527978267e-14
PBK,757.6332319566194,-0.3638359770298704,0.10864982870408575,2.9897905296185935e-5,2.2333260686325558e-4
COPS6,3110.32420055727,-0.36386987278088795,0.060356084011851864,6.946363452229018e-11,2.8928837527601553e-9
VASN,177.51710788735852,0.6248267418984889,0.2760990687013163,1.939100449864196e-4,0.001082064037596155
DDIT4,807.2875197619585,1.6513049165727391,0.4156042187929815,3.3950602634866543e-7,4.8859796941798765e-6
FAM107A,3707.4208476320773,0.6500762527354501,0.12694371333472457,1.7414502284897533e-9,4.801912954261394e-8
DTYMK,1097.4726003774904,-0.32349530595563275,0.05634058490170344,8.921676919633159e-10,2.659365605661975e-8
BDKRB2,114.25575671515142,1.6899004289900452,0.27203589059031563,3.5399090396396592e-12,2.1087103722207893e-10
RHOH,60.85470053752689,0.514660755115522,0.24121414868173854,3.871417590494933e-4,0.001944385398171735
TNXB,74.91303288602106,0.5027146570893142,0.3417819997093857,0.002364011251804861,0.00878136871666819
CAVIN2,305.08252566527585,-0.7890723648815395,0.21038802541038074,1.6998404164135953e-6,1.989912686478204e-5
GFRA2,6.3496875131909265,0.9503251452736161,0.7125141849635377,5.518050410190375e-4,0.00260792381580956
STAT3,3919.2086550595145,0.31138554205074076,0.04588109442649558,1.4141033422421072e-12,9.242736567487996e-11
GDNF,176.7710654768158,-0.3451072127773377,0.15379192962768184,0.0011583856064426809,0.004848528903574791
IL7R,435.81439254040174,-0.6509141022284829,0.2173895207075026,1.7904624411877587e-5,1.450243760452598e-4
SEMA4C,599.8533737386359,0.32311929170459663,0.07582052627076434,1.7452531844255394e-6,2.0349308217102988e-5
TCTN2,461.6446100857165,0.45951108877699653,0.07813851332106869,2.1566219509113742e-11,1.0535359412791275e-9
ZNF608,780.3649084851397,0.4605869073072994,0.1653467853376321,6.160335513954562e-5,4.112951483117476e-4
INPP5D,42.0317963926714,0.5943504513409698,0.2311756755320406,7.699545759621869e-5,4.990200248169519e-4
LGALS9,283.42977886235053,0.33855560942881635,0.15797865151721874,0.0016247427346418371,0.0064378663844157896
CPT1C,405.5859618148131,0.3154171102955827,0.06507318312473284,1.3069975554972937e-7,2.150605068591001e-6
RAB3B,2520.4868354236114,-0.4875071947751461,0.13822731237555014,2.901919902509224e-6,3.101385706557549e-5
EFNA1,74.61566153221457,1.0843420104749744,0.24902000120671924,2.296485870424827e-7,3.4750040212923588e-6
ADRB2,54.308248053152774,-1.2579299497507581,0.5231454747458966,4.332124212174568e-5,3.035281867368762e-4
MRPL1,290.1782351003021,-0.30927030255692844,0.10097227011968371,2.0425780424458722e-4,0.0011313109769812014
SHE,95.3991891613094,1.2463714041577971,0.22771343758661883,7.574201295370845e-10,2.309558831275283e-8
PGM2,646.822536430917,-0.3297856658508268,0.054026928731077874,8.894424098917686e-11,3.598036659842977e-9
SCN9A,356.21510698083324,0.32482408174976185,0.11456868902852756,3.137785920792536e-4,0.0016262577690803607
SDC2,427.9530439419889,-0.4309221209471756,0.20277007568911126,6.43544271507932e-4,0.002970107232804506
ANTXR1,1924.7134757308263,-0.3278980242862107,0.12134582073471059,4.387119352210793e-4,0.0021513494621226807
CKAP2L,2288.85290150101,-0.3397304273105844,0.07491144021793092,3.690917937311407e-7,5.252860830540569e-6
BOLA2B,145.04274411146832,-0.38502520111473093,0.10820235194530078,9.481640950335849e-6,8.450871650053125e-5
BUB1,2261.5214837197345,-0.3060436848171188,0.09735708033684418,1.6693362596334964e-4,9.564808974637055e-4
CHRNA5,208.5164748738003,-0.3279456175645855,0.10501040520379155,1.2173506266420744e-4,7.350964990133792e-4
MT1E,97.32351908423207,0.6353335660360557,0.3471111709780312,6.185654892651601e-4,0.0028830467514797706
LDB2,661.1704447806824,1.2332553572842964,0.15643244467309875,6.437795485131708e-17,1.2450520090286227e-14
AVEN,275.88569629905237,-0.47040949599968257,0.09643115838957876,5.770596649116116e-9,1.3902608104474628e-7
P2RY1,326.0509779199816,0.5852651919901173,0.15633309846473226,8.845234894039707e-7,1.1199733294533863e-5
TM4SF1,3682.8119910504765,-0.4876445493416078,0.16388646904760157,2.553172241043176e-5,1.9558158274035574e-4
MYO7B,8.79501940490236,-1.3177703530424432,0.7692315908719062,1.2665854947680664e-4,7.602744054054236e-4
TMEM154,1868.9728171768188,-0.3107662818159628,0.09222745235105125,7.213086058136239e-5,4.7233000449335537e-4
ALCAM,5994.8615223138195,-0.35499320971225123,0.0674015415848157,6.836821342744547e-9,1.6167880019575799e-07
KCNAB3,73.59216821651086,0.4045698901720224,0.12080230870537399,1.520320541583418e-5,1.2693906796962397e-4
GLB1,1722.7670073830102,0.30637961497321375,0.08332834928801301,2.5596068679219843e-5,1.9586194992586762e-4
FAXDC2,120.16018106438436,0.6476561593813759,0.22298528721391556,2.4371211250679748e-5,1.8826562076022408e-4
CMTM8,121.01531426470858,0.33140676594960716,0.1533827368016073,0.0017154701824967922,0.0067406089720260815
FOS,147.2806799676943,0.6737660704590736,0.21370050106710348,1.0550086675473433e-5,9.25706175788278e-5
